date,open,high,low,close,volume
2020-11-04 12:00:00,0.1709,0.1714,0.14198,0.15666,15465672.1
2020-11-04 16:00:00,0.15548,0.1625,0.1505,0.15194000000000002,2546510.5
2020-11-04 20:00:00,0.15188,0.15219000000000002,0.14225,0.145,3028033.8000000003
2020-11-05 00:00:00,0.14523,0.14677,0.1333,0.13330999999999998,3956417.5
2020-11-05 04:00:00,0.13332,0.145,0.1262,0.14407,4883663.2
2020-11-05 08:00:00,0.14495,0.14800000000000002,0.127,0.1318,5273579.0
2020-11-05 12:00:00,0.13158,0.15,0.13055,0.14002,4487723.0
2020-11-05 16:00:00,0.14003,0.15,0.1355,0.13692000000000001,1553558.6
2020-11-05 20:00:00,0.135,0.13997,0.12384,0.1272,3401835.3000000003
2020-11-06 00:00:00,0.1272,0.13903,0.12457,0.12614,3025956.9
2020-11-06 04:00:00,0.12615,0.13333,0.121,0.1319,3362944.2
2020-11-06 08:00:00,0.13247,0.1487,0.13116,0.13777999999999999,2944830.1000000006
2020-11-06 12:00:00,0.13777,0.15029,0.13597,0.13805,2247395.5
2020-11-06 16:00:00,0.13805,0.14800000000000002,0.13747,0.14313,674550.4
2020-11-06 20:00:00,0.14279,0.1643,0.13999,0.16135,1801828.2000000002
2020-11-07 00:00:00,0.16135,0.16985,0.1455,0.16413,1638720.2000000002
2020-11-07 04:00:00,0.16371,0.16858,0.14924,0.1587,2496431.0999999996
2020-11-07 08:00:00,0.15800999999999998,0.16398,0.14400000000000002,0.1467,1502875.5
2020-11-07 12:00:00,0.14800000000000002,0.14925,0.13418,0.1343,1075957.0
2020-11-07 16:00:00,0.13422,0.14319,0.13418,0.14253,419468.60000000003
2020-11-07 20:00:00,0.14194,0.16275,0.13844,0.15319000000000002,1387157.7000000002
2020-11-08 00:00:00,0.15454,0.1968,0.15111,0.1807,3164731.3
2020-11-08 04:00:00,0.18,0.20399,0.16901,0.18963,6238787.0
2020-11-08 08:00:00,0.19085,0.218,0.18991,0.1982,7549510.4
2020-11-08 12:00:00,0.1982,0.23454,0.19359,0.21808000000000002,5587373.600000001
2020-11-08 16:00:00,0.21944,0.242,0.204,0.21664,4180462.8
2020-11-08 20:00:00,0.21664,0.22505,0.19638,0.21995,3566872.0999999996
2020-11-09 00:00:00,0.21999000000000002,0.28486,0.20556999999999997,0.266,7065722.4
2020-11-09 04:00:00,0.26593,0.30307,0.24584,0.28300000000000003,8391490.7
2020-11-09 08:00:00,0.28299,0.28774,0.25,0.26499,4890050.0
2020-11-09 12:00:00,0.2652,0.325,0.25503000000000003,0.3182,6194033.1
2020-11-09 16:00:00,0.3177,0.32,0.289,0.29189,2441991.4
2020-11-09 20:00:00,0.29316,0.35318,0.27699999999999997,0.33444,4567815.8
2020-11-10 00:00:00,0.33437,0.36917,0.32402,0.34813,3925240.6
2020-11-10 04:00:00,0.34813,0.34896,0.31401,0.32263000000000003,2897959.5
2020-11-10 08:00:00,0.32261999999999996,0.3276,0.30919,0.31201,2422733.2
2020-11-10 12:00:00,0.31248000000000004,0.31363,0.27,0.28533000000000003,4699759.0
2020-11-10 16:00:00,0.28600000000000003,0.29693,0.265,0.27029000000000003,1686222.4
2020-11-10 20:00:00,0.27026,0.32908000000000004,0.245,0.31733,3426985.3
2020-11-11 00:00:00,0.31540999999999997,0.43700000000000006,0.29986,0.41843,7335680.8
2020-11-11 04:00:00,0.41843,0.41844,0.3455,0.366,3698375.9
